stn,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,frshtt,cldp,winddir
766920,2021-01-27,10:29:18,10.3,6.7,1020.3,1021.7,3.9,13.7,0.0,0.0,000000,14.1,258
765905,2021-01-27,10:29:18,11.2,-0.5,1019.1,1015.2,13.7,11.0,0.0,0.0,000000,3.2,66
762250,2021-01-27,10:29:18,3.9,-8.2,1003.4,1015.0,43.8,9.7,0.0,0.0,000000,73.8,341
762253,2021-01-27,10:29:18,1.4,-15.9,1012.9,1000.9,14.1,15.3,0.0,0.0,000000,6.3,166
764050,2021-01-27,10:29:18,10.0,1.9,1011.9,1014.9,27.5,18.8,0.0,0.0,000000,64.9,302
764055,2021-01-27,10:29:18,8.0,1.4,995.9,1004.6,18.9,8.2,0.0,0.0,000000,45.5,249
766913,2021-01-27,10:29:18,7.5,4.5,1012.6,1008.6,9.8,13.5,0.13,0.0,010000,50.8,289
766910,2021-01-27,10:29:18,12.2,7.8,1012.4,1014.6,10.4,11.4,0.0,0.0,000000,64.7,243
765494,2021-01-27,10:29:18,9.3,7.9,988.2,1012.3,6.9,3.3,0.0,0.0,000000,97.3,222
767410,2021-01-27,10:29:18,10.6,7.4,1013.8,1014.1,7.8,10.9,0.05,0.0,010000,52.6,70
765493,2021-01-27,10:29:18,10.7,5.8,1015.7,1012.7,10.9,16.0,0.0,0.0,000000,87.0,58
764990,2021-01-27,10:29:18,5.8,3.2,1011.0,1018.0,43.0,7.4,0.0,0.0,000000,34.3,123
765491,2021-01-27,10:29:18,7.8,3.7,1046.9,1034.9,10.2,5.9,0.0,0.0,000000,73.6,42
766250,2021-01-27,10:29:18,6.2,-2.9,898.8,985.1,9.9,16.2,0.01,0.0,010000,50.4,34
767383,2021-01-27,10:29:18,13.2,11.3,1010.8,1014.5,10.9,17.8,0.0,0.0,000000,60.3,176
763993,2021-01-27,10:29:18,9.1,2.8,1009.4,1013.1,8.9,15.8,0.0,0.0,000000,16.7,163
765390,2021-01-27,10:29:18,2.7,-4.7,847.5,1013.6,13.4,6.9,0.0,0.0,000000,13.2,198
763943,2021-01-27,10:29:18,7.5,0.0,1009.8,1007.7,13.6,10.8,0.36,0.0,010000,50.3,206
763940,2021-01-27,10:29:18,5.0,-4.8,1009.1,1009.6,12.1,16.2,0.0,0.0,000000,44.1,347
768556,2021-01-27,10:29:18,9.3,2.6,1011.9,1016.4,15.3,13.3,0.0,0.0,000000,23.7,191
763944,2021-01-27,10:29:18,7.1,4.5,1012.1,1012.8,13.2,8.9,0.0,0.0,000000,89.8,25
765560,2021-01-27,10:29:18,3.4,-7.8,910.2,1012.2,17.5,9.3,0.0,0.0,000000,50.0,331
761180,2021-01-27,10:29:18,3.0,-10.5,1013.2,1012.1,40.8,8.7,0.0,0.0,000000,45.3,96
767441,2021-01-27,10:29:18,8.4,5.6,1009.7,1046.3,7.1,2.1,0.0,0.0,000000,83.3,295
768485,2021-01-27,10:29:18,16.5,9.2,1007.0,1005.4,11.9,7.5,0.0,0.0,000000,15.7,218
760754,2021-01-27,10:29:18,7.7,2.6,1024.2,1015.9,12.2,5.0,0.0,0.0,000000,83.8,330
760753,2021-01-27,10:29:18,4.0,-5.6,1004.7,1014.7,14.9,8.6,0.0,0.0,000000,11.1,302
761510,2021-01-27,10:29:18,11.2,9.5,1007.1,1023.1,28.0,35.0,0.0,0.0,000000,70.0,30
767260,2021-01-27,10:29:18,6.7,-10.5,0.0,1012.6,15.4,1.5,0.0,0.0,000000,13.3,214
765710,2021-01-27,10:29:18,5.2,-7.8,968.8,1013.5,19.6,9.6,0.01,0.0,010000,50.0,338
767433,2021-01-27,10:29:18,13.1,8.2,1005.3,1006.6,10.0,14.5,0.01,0.0,010000,50.6,200
765255,2021-01-27,10:29:18,1.1,-14.6,992.0,1010.2,16.7,10.8,0.0,0.0,000000,24.6,81
766342,2021-01-27,10:29:18,0.2,-12.8,1034.0,1029.8,9.4,13.5,0.0,0.0,000000,22.5,184
766340,2021-01-27,10:29:18,1.7,-5.7,787.7,1009.6,10.6,5.8,0.02,0.0,010000,51.5,101
766133,2021-01-27,10:29:18,2.7,-9.9,1013.4,1011.1,13.2,7.3,0.0,0.0,000000,37.7,292
766127,2021-01-27,10:29:18,9.0,7.4,1014.3,1020.7,5.9,8.2,0.0,0.0,000000,36.0,172
764591,2021-01-27,10:29:18,9.6,6.0,1020.8,1014.1,16.2,4.2,0.0,0.0,000000,35.1,52
764580,2021-01-27,10:29:18,7.7,5.7,1015.1,1015.5,12.7,5.3,0.0,0.0,000000,20.1,132
764593,2021-01-27,10:29:18,8.3,0.3,1006.2,1009.4,16.4,5.5,0.0,0.0,000000,26.4,215
763050,2021-01-27,10:29:18,14.1,8.5,1016.9,1017.1,17.1,2.6,0.0,0.0,000000,99.6,272
765905,2021-01-27,10:29:19,11.2,-0.5,1019.1,1015.2,13.7,10.9,0.0,0.0,000000,3.2,66
765480,2021-01-27,10:29:19,10.1,6.8,1020.1,1023.4,15.6,1.7,0.0,0.0,000000,86.3,96
763050,2021-01-27,10:29:19,14.1,9.4,1016.9,1017.1,17.0,2.6,0.0,0.0,000000,99.6,272
765255,2021-01-27,10:29:19,1.1,-12.4,992.0,1010.5,16.8,10.9,0.0,0.0,000000,24.6,81
767383,2021-01-27,10:29:19,14.0,10.8,1010.8,1014.6,10.8,17.7,0.0,0.0,000000,60.3,175
766013,2021-01-27,10:29:19,7.7,3.4,1011.5,1007.4,18.8,6.6,0.0,0.0,000000,4.7,116
765560,2021-01-27,10:29:19,4.0,-7.8,910.2,1012.2,17.5,9.2,0.0,0.0,000000,49.9,331
766546,2021-01-27,10:29:19,8.2,7.5,995.5,998.1,12.5,5.7,0.0,0.0,000000,46.7,126
760053,2021-01-27,10:29:19,7.1,-2.4,998.9,1021.3,18.3,4.6,0.0,0.0,000000,2.0,261
767755,2021-01-27,10:29:19,6.0,-6.6,1006.2,1012.4,11.4,8.7,0.0,0.0,000000,32.4,189
761300,2021-01-27,10:29:19,-2.7,-14.8,0.0,1022.9,39.3,6.4,0.0,0.0,100000,38.5,158
766580,2021-01-27,10:29:19,12.3,-0.3,965.5,1009.9,17.7,9.3,0.0,0.0,000000,37.3,167
761600,2021-01-27,10:29:19,6.3,-4.4,1000.0,1016.6,24.0,2.7,0.0,0.0,000000,48.2,242
762863,2021-01-27,10:29:19,4.7,-4.0,1004.3,1011.8,13.9,15.4,0.0,0.0,000000,43.1,226
766440,2021-01-27,10:29:19,10.8,5.0,1014.3,1017.0,9.8,16.0,0.01,0.0,010000,50.5,39
766443,2021-01-27,10:29:19,14.0,9.3,1003.8,1010.2,11.6,23.9,0.0,0.0,000000,35.9,63
765390,2021-01-27,10:29:19,2.3,-6.5,847.5,1013.6,13.4,7.0,0.0,0.0,000000,13.2,197
765710,2021-01-27,10:29:19,5.2,-7.8,968.8,1013.5,19.7,9.7,0.01,0.0,010000,50.0,337
760500,2021-01-27,10:29:19,6.0,2.8,1027.1,1018.2,23.6,0.4,0.0,0.0,000000,77.2,0
764915,2021-01-27,10:29:19,8.6,0.4,1014.6,1009.0,18.6,17.7,0.0,0.0,000000,80.1,164
760013,2021-01-27,10:29:19,7.0,2.1,1015.3,1011.7,10.5,6.1,0.0,0.0,000000,44.5,9
767433,2021-01-27,10:29:19,13.1,8.2,1005.3,1006.6,10.0,14.6,0.01,0.0,010000,50.6,200
763420,2021-01-27,10:29:19,7.3,-3.2,979.5,1016.4,21.2,8.9,0.01,0.0,010000,50.5,335
767410,2021-01-27,10:29:19,10.6,6.8,1013.8,1014.1,7.9,10.8,0.05,0.0,010000,52.6,70
762430,2021-01-27,10:29:19,4.2,-2.7,991.1,1019.9,13.7,7.6,0.03,0.0,010000,71.7,335
768430,2021-01-27,10:29:19,7.7,0.5,952.7,1017.9,12.4,16.9,0.0,0.0,000000,90.4,313
766133,2021-01-27,10:29:19,2.7,-7.9,1013.3,1011.2,13.3,7.2,0.0,0.0,000000,37.7,292
766127,2021-01-27,10:29:19,9.0,7.4,1014.3,1020.6,5.8,8.2,0.0,0.0,000000,36.0,172
764050,2021-01-27,10:29:19,10.0,1.9,1011.9,1014.9,27.4,19.0,0.0,0.0,000000,64.9,302
764055,2021-01-27,10:29:19,7.3,0.0,995.8,1004.6,18.8,8.2,0.0,0.0,000000,45.4,249
766250,2021-01-27,10:29:19,6.6,-2.9,898.7,985.1,9.9,16.1,0.01,0.0,010000,50.3,34
763900,2021-01-27,10:29:19,3.6,-3.9,823.5,1014.5,12.5,10.9,0.05,0.0,010000,50.3,55
764990,2021-01-27,10:29:19,6.5,1.3,1010.9,1018.0,43.0,7.5,0.0,0.0,000000,34.2,123
762555,2021-01-27,10:29:19,12.3,4.2,999.8,995.6,13.3,5.8,0.0,0.0,000000,61.9,288
761180,2021-01-27,10:29:19,3.0,-12.6,1013.3,1012.1,40.8,8.7,0.0,0.0,000000,45.3,95
762550,2021-01-27,10:29:19,10.1,-6.5,1031.6,1013.4,38.6,2.8,0.0,0.0,000000,1.4,233
764591,2021-01-27,10:29:19,9.6,6.0,1020.7,1014.1,16.2,4.3,0.0,0.0,000000,35.1,52
764580,2021-01-27,10:29:19,7.7,4.6,1015.1,1015.5,12.7,5.3,0.0,0.0,000000,20.1,132
766534,2021-01-27,10:29:19,13.4,8.1,997.7,1002.8,13.9,12.2,0.0,0.0,000000,68.8,201
764593,2021-01-27,10:29:19,7.6,1.9,1006.2,1009.3,16.3,5.6,0.0,0.0,000000,26.4,216
766540,2021-01-27,10:29:19,15.2,10.1,1015.1,1015.4,7.7,9.8,0.0,0.0,000000,46.4,145
769043,2021-01-27,10:29:19,7.1,1.8,1000.4,1003.3,16.6,11.4,0.0,0.0,000000,70.3,157
768556,2021-01-27,10:29:19,7.6,3.2,1011.9,1016.4,15.3,13.2,0.0,0.0,000000,23.7,192
763993,2021-01-27,10:29:19,8.4,2.8,1009.4,1013.0,8.9,15.9,0.0,0.0,000000,16.7,163
763943,2021-01-27,10:29:19,7.5,0.0,1009.8,1007.7,13.6,10.7,0.36,0.0,010000,50.4,206
763940,2021-01-27,10:29:19,5.0,-4.8,1009.1,1009.5,12.1,16.3,0.0,0.0,000000,44.1,348
763944,2021-01-27,10:29:19,6.2,3.4,1012.1,1012.8,13.1,8.8,0.0,0.0,000000,89.7,24
762530,2021-01-27,10:29:19,5.7,-3.4,1005.1,1017.6,17.6,8.3,0.01,0.0,010000,50.1,54
768485,2021-01-27,10:29:19,17.2,8.3,1007.0,1005.5,11.8,7.5,0.0,0.0,000000,15.8,217
766655,2021-01-27,10:29:19,9.0,4.4,996.3,1013.3,14.8,9.9,0.21,0.0,010000,55.4,82
760754,2021-01-27,10:29:19,7.7,2.6,1024.3,1015.9,12.2,4.9,0.0,0.0,000000,83.9,330
766493,2021-01-27,10:29:19,7.1,3.4,1013.4,1015.1,12.8,19.1,0.03,0.0,010000,50.8,355
760753,2021-01-27,10:29:19,4.0,-5.6,1004.7,1014.8,14.9,8.7,0.0,0.0,000000,11.2,302
766490,2021-01-27,10:29:19,10.8,6.4,992.2,1017.7,12.7,16.1,1.13,0.0,010000,50.9,129
766491,2021-01-27,10:29:19,7.4,2.0,1012.5,1007.0,10.7,7.5,0.0,0.0,000000,24.1,135
761510,2021-01-27,10:29:19,11.8,8.6,1007.0,1023.1,28.1,35.1,0.0,0.0,000000,70.0,31
768053,2021-01-27,10:29:19,12.2,7.0,994.9,990.2,9.3,4.4,0.0,0.0,000000,79.0,45
768056,2021-01-27,10:29:19,14.5,8.1,1015.6,1010.9,12.4,4.3,0.0,0.0,000000,77.9,339
766790,2021-01-27,10:29:19,1.7,-13.7,780.3,1015.3,13.1,7.5,0.04,0.0,010000,51.2,163
763820,2021-01-27,10:29:19,2.9,-9.7,929.6,1015.5,15.6,5.3,0.01,0.0,010000,50.0,178
764235,2021-01-27,10:29:19,2.5,-6.0,1002.3,1018.6,20.1,5.7,0.0,0.0,000000,69.1,85
765773,2021-01-27,10:29:19,3.9,-6.4,1014.0,1008.9,13.3,8.4,0.0,0.0,000000,48.6,257
764056,2021-01-27,10:29:19,13.7,1.4,1012.5,1008.0,10.3,17.9,0.0,0.0,000000,75.0,17
766793,2021-01-27,10:29:19,2.4,-9.9,1006.6,1006.5,12.5,7.8,0.0,0.0,000000,42.1,124
765494,2021-01-27,10:29:19,10.3,7.9,988.2,1012.3,7.0,3.4,0.0,0.0,000000,97.3,222
765493,2021-01-27,10:29:19,10.7,6.5,1015.8,1012.7,10.8,15.9,0.0,0.0,000000,86.9,58
765491,2021-01-27,10:29:19,7.8,4.6,1046.8,1034.9,10.2,5.7,0.0,0.0,000000,73.6,41
763503,2021-01-27,10:29:19,7.1,1.8,1011.8,1008.2,10.9,13.2,0.19,0.0,010000,92.4,114
765906,2021-01-27,10:29:19,8.5,4.4,1012.5,1010.3,9.6,14.4,0.09,0.0,010000,88.4,247
766950,2021-01-27,10:29:19,10.9,6.4,1015.2,1017.2,12.3,14.1,0.01,0.0,010000,70.7,131
760610,2021-01-27,10:29:19,9.6,4.1,1019.0,1012.4,38.8,12.6,0.0,0.0,000000,63.3,118
766920,2021-01-27,10:29:19,9.1,6.7,1020.3,1021.7,3.9,13.8,0.0,0.0,000000,14.1,259
766342,2021-01-27,10:29:19,0.1,-14.0,1034.3,1029.8,9.5,13.8,0.0,0.0,000000,22.5,184
766340,2021-01-27,10:29:19,1.7,-5.7,787.7,1009.6,10.6,5.7,0.02,0.0,010000,51.4,100
762250,2021-01-27,10:29:19,3.9,-8.2,1003.5,1015.0,43.9,9.6,0.0,0.0,000000,73.9,342
762253,2021-01-27,10:29:19,1.6,-15.9,1013.0,1000.9,14.1,15.2,0.0,0.0,000000,6.3,166
767441,2021-01-27,10:29:19,8.4,6.0,1009.6,1046.5,7.2,2.1,0.0,0.0,000000,83.3,295
766753,2021-01-27,10:29:19,0.3,-6.2,1006.8,1014.3,9.7,6.5,0.0,0.0,000000,25.6,42
766913,2021-01-27,10:29:19,7.5,4.5,1012.6,1008.5,9.9,13.4,0.13,0.0,010000,50.9,289
766910,2021-01-27,10:29:19,12.2,8.7,1012.4,1014.6,10.4,11.6,0.0,0.0,000000,64.6,243
766850,2021-01-27,10:29:19,2.5,-8.4,787.7,1012.5,14.9,7.9,0.03,0.0,010000,50.2,154
766870,2021-01-27,10:29:19,6.4,3.3,873.8,1022.8,8.6,2.7,0.0,0.0,000000,42.0,47
767500,2021-01-27,10:29:19,12.4,8.8,1013.1,1014.7,11.2,16.6,0.09,0.0,010000,50.7,293
766010,2021-01-27,10:29:19,9.1,4.8,1032.1,1016.1,17.7,5.6,0.0,0.0,000000,49.3,189
767502,2021-01-27,10:29:19,13.6,8.8,1011.7,1020.7,11.2,36.7,0.0,0.0,000000,71.2,347
764125,2021-01-27,10:29:19,11.1,-2.8,984.6,977.7,10.4,8.3,0.0,0.0,000000,12.9,281
767493,2021-01-27,10:29:19,13.7,8.4,1006.9,1015.1,9.4,17.3,0.0,0.0,000000,70.5,131
766011,2021-01-27,10:29:19,9.8,7.1,1018.9,1013.2,15.8,5.4,0.0,0.0,000000,84.1,179
764120,2021-01-27,10:29:19,10.4,3.4,1012.2,1015.2,17.3,7.9,0.05,0.0,010000,51.3,185
763615,2021-01-27,10:29:19,10.6,1.3,1014.1,1017.4,17.3,6.3,0.0,0.0,000000,1.1,24
762580,2021-01-27,10:29:19,4.8,-6.4,1011.9,1016.9,15.2,9.9,0.0,0.0,000000,30.1,237
767260,2021-01-27,10:29:19,6.7,-12.2,843.2,1012.6,15.4,1.5,0.0,0.0,000000,13.3,214
767584,2021-01-27,10:29:19,13.0,6.5,1004.2,1004.0,12.6,9.6,0.0,0.0,000000,39.2,353
766250,2021-01-27,10:33:16,4.9,-4.1,898.8,985.4,10.3,14.0,0.01,0.0,010000,90.2,26
768430,2021-01-27,10:33:16,9.2,4.1,952.8,1018.0,10.9,18.5,0.0,0.0,000000,39.7,4
763900,2021-01-27,10:33:16,2.6,-4.9,823.5,1014.5,10.4,11.8,0.05,0.0,010000,50.0,155
765905,2021-01-27,10:33:16,8.5,-3.3,1019.2,1015.0,12.3,12.2,0.0,0.0,000000,57.4,203
766580,2021-01-27,10:33:16,9.7,-1.7,965.2,1009.9,17.3,8.1,0.0,0.0,000000,78.0,234
763993,2021-01-27,10:33:16,5.8,0.3,1009.5,1012.7,10.9,16.0,0.0,0.0,000000,36.2,196
766913,2021-01-27,10:33:16,8.8,3.6,1013.2,1007.6,9.5,18.0,0.13,0.0,010000,50.0,143
760500,2021-01-27,10:33:16,6.4,3.8,1028.3,1018.2,25.1,1.0,0.0,0.0,000000,12.2,228
764235,2021-01-27,10:33:16,2.0,-8.1,997.3,1018.9,19.6,6.3,0.0,0.0,000000,70.8,114
767500,2021-01-27,10:33:16,14.1,9.5,1013.1,1014.7,11.4,13.6,0.09,0.0,010000,70.1,310
766655,2021-01-27,10:33:16,5.5,1.1,995.0,1013.5,14.3,8.2,0.21,0.0,010000,82.3,175
765480,2021-01-27,10:33:16,2.3,2.2,1020.0,1023.0,14.8,2.0,0.0,0.0,000000,99.0,244
767755,2021-01-27,10:33:16,3.4,-9.0,1006.5,1012.2,13.6,8.9,0.0,0.0,000000,72.3,49
763820,2021-01-27,10:33:16,4.4,-8.3,929.6,1015.4,13.8,5.4,0.01,0.0,010000,50.0,122
763420,2021-01-27,10:33:16,5.3,-4.7,979.7,1016.4,20.1,6.3,0.01,0.0,010000,50.0,155
766753,2021-01-27,10:33:16,0.6,-8.1,1006.2,1015.0,9.6,6.4,0.0,0.0,000000,44.0,253
766010,2021-01-27,10:33:16,11.4,7.3,1031.0,1016.1,0.0,4.9,0.0,0.0,000000,53.8,123
762250,2021-01-27,10:33:16,3.9,-8.2,1002.8,1015.1,42.5,9.7,0.0,0.0,000000,56.5,336
769043,2021-01-27,10:33:16,17.0,11.5,1001.1,1003.9,0.0,10.5,0.0,0.0,000000,58.4,155
768556,2021-01-27,10:33:16,16.5,10.2,1011.8,1016.4,15.8,12.7,0.0,0.0,000000,13.3,15
762555,2021-01-27,10:33:16,14.8,6.0,1003.7,995.4,15.8,6.9,0.0,0.0,000000,63.0,317
762863,2021-01-27,10:33:16,4.9,-2.6,1004.2,1011.3,12.7,12.1,0.0,0.0,000000,15.3,79
766534,2021-01-27,10:33:16,15.3,9.9,996.8,1002.8,14.0,11.1,0.0,0.0,000000,93.3,57
762580,2021-01-27,10:33:16,4.0,-4.8,1011.9,1016.9,13.1,5.8,0.0,0.0,000000,6.8,178
761510,2021-01-27,10:33:16,10.4,8.7,1007.3,1023.1,26.9,29.5,0.0,0.0,000000,2.7,78
766950,2021-01-27,10:33:16,11.9,7.0,1015.2,1017.2,10.3,12.7,0.01,0.0,010000,79.7,359
766133,2021-01-27,10:33:16,3.7,-6.8,1013.7,1009.7,14.3,5.5,0.0,0.0,000000,48.3,296
760610,2021-01-27,10:33:16,8.6,4.2,1008.3,1012.4,40.7,13.6,0.0,0.0,000000,12.9,302
765494,2021-01-27,10:33:16,9.4,6.8,988.4,1011.4,8.0,2.2,0.0,0.0,000000,12.1,237
763615,2021-01-27,10:33:16,9.9,0.7,1013.6,1017.1,17.4,9.0,0.0,0.0,000000,94.2,15
764591,2021-01-27,10:33:16,9.3,5.7,1020.3,1014.2,15.3,4.2,0.0,0.0,000000,68.7,222
764056,2021-01-27,10:33:16,11.0,-1.5,1012.5,1013.1,9.8,16.2,0.0,0.0,000000,88.8,15
768485,2021-01-27,10:33:16,14.0,4.9,1006.9,1005.7,11.8,9.5,0.0,0.0,000000,58.9,60
765710,2021-01-27,10:33:16,3.7,-8.9,968.7,1013.5,17.4,9.4,0.01,0.0,010000,90.0,87
767260,2021-01-27,10:33:16,11.2,-6.3,843.2,1012.6,15.8,1.1,0.0,0.0,000000,68.3,88
767410,2021-01-27,10:33:16,11.4,7.6,1013.9,1014.1,7.3,9.2,0.05,0.0,010000,86.8,2
767584,2021-01-27,10:33:16,11.9,6.6,1005.0,1003.7,12.3,9.0,0.0,0.0,000000,84.6,41
765560,2021-01-27,10:33:16,4.7,-4.8,910.2,1012.0,17.6,13.2,0.0,0.0,000000,0.5,255
766546,2021-01-27,10:33:16,6.5,5.2,1003.2,995.1,11.6,4.6,0.0,0.0,000000,8.2,308
764125,2021-01-27,10:33:16,6.9,-6.2,984.6,976.6,11.4,10.2,0.0,0.0,000000,44.5,275
766013,2021-01-27,10:33:16,11.0,6.5,1011.4,1007.3,17.1,8.4,0.0,0.0,000000,97.8,203
762430,2021-01-27,10:33:16,4.2,-2.1,990.7,1020.3,14.3,10.2,0.03,0.0,010000,76.4,165
765255,2021-01-27,10:33:16,0.9,-14.8,992.3,1005.1,16.1,14.3,0.0,0.0,000000,84.0,38
763050,2021-01-27,10:33:16,12.9,8.2,1016.7,1017.1,17.1,4.0,0.0,0.0,000000,57.2,3
767383,2021-01-27,10:33:16,13.2,11.3,1011.0,1014.9,11.5,16.5,0.0,0.0,000000,40.5,356
760013,2021-01-27,10:33:16,6.4,1.5,1014.7,1012.2,11.3,7.9,0.0,0.0,000000,71.6,119
765773,2021-01-27,10:33:16,5.8,-4.4,1013.2,1008.9,13.1,9.1,0.0,0.0,000000,53.2,90
768053,2021-01-27,10:33:16,14.7,9.7,995.4,989.5,10.0,3.9,0.0,0.0,000000,60.4,241
760754,2021-01-27,10:33:16,7.1,2.7,1023.1,1015.9,11.3,6.4,0.0,0.0,000000,71.3,357
760053,2021-01-27,10:33:16,6.8,-2.3,1000.5,1020.8,18.0,3.4,0.0,0.0,000000,63.9,88
765390,2021-01-27,10:33:16,2.2,-6.6,846.8,1013.6,13.1,8.9,0.0,0.0,000000,33.2,81
761180,2021-01-27,10:33:16,2.6,-12.5,1011.9,1012.0,40.1,10.2,0.0,0.0,000000,23.7,134
767433,2021-01-27,10:33:16,6.2,3.3,1004.8,1007.0,9.9,13.3,0.01,0.0,010000,50.0,160
764050,2021-01-27,10:33:16,10.9,3.8,1011.9,1014.9,26.9,19.8,0.0,0.0,000000,95.6,118
761600,2021-01-27,10:33:16,5.6,-5.1,999.8,1016.6,25.3,3.5,0.0,0.0,000000,30.1,65
762530,2021-01-27,10:33:16,7.9,-1.4,1003.8,1017.6,17.1,7.3,0.01,0.0,010000,50.0,89
766342,2021-01-27,10:33:16,0.1,-12.9,1033.6,1029.9,9.7,11.6,0.0,0.0,000000,99.2,300
764915,2021-01-27,10:33:16,4.9,-3.5,1011.3,1009.5,16.9,17.6,0.0,0.0,000000,43.4,116
766540,2021-01-27,10:33:16,16.7,10.6,1015.0,1015.4,6.4,8.5,0.0,0.0,000000,15.6,18
766493,2021-01-27,10:33:16,7.0,2.6,1013.5,1014.7,13.3,17.0,0.04,0.0,010000,71.5,23
764990,2021-01-27,10:33:16,7.1,3.8,1011.2,1018.1,42.3,8.5,0.0,0.0,000000,31.3,302
766440,2021-01-27,10:33:16,11.3,4.2,1014.3,1017.0,11.2,14.1,0.01,0.0,010000,56.3,207
761300,2021-01-27,10:33:16,-2.3,-12.3,1044.3,1023.1,40.1,5.1,0.0,0.0,100000,81.7,323
767441,2021-01-27,10:33:16,11.0,9.4,1007.8,1045.1,9.5,2.6,0.0,0.0,000000,45.6,163
763503,2021-01-27,10:33:16,8.4,2.1,1012.0,1009.0,11.5,15.5,0.19,0.0,010000,77.1,180
765906,2021-01-27,10:33:16,11.7,7.4,1011.0,1010.5,11.2,16.1,0.09,0.0,010000,50.0,325
766850,2021-01-27,10:33:16,4.1,-7.2,787.7,1012.5,14.8,9.1,0.03,0.0,010000,50.0,45
766790,2021-01-27,10:33:16,1.9,-13.4,780.3,1015.3,12.8,7.8,0.04,0.0,010000,50.0,265
764055,2021-01-27,10:33:16,5.7,-0.1,997.1,1004.6,18.1,9.0,0.0,0.0,000000,15.7,54
767502,2021-01-27,10:33:16,13.9,8.0,1012.1,1020.7,10.7,35.5,0.0,0.0,000000,54.4,194
767493,2021-01-27,10:33:16,10.1,4.5,1008.1,1014.0,10.5,17.9,0.0,0.0,000000,79.0,4
766490,2021-01-27,10:33:16,10.8,7.7,994.1,1017.7,12.9,16.5,1.14,0.0,010000,77.8,304
764120,2021-01-27,10:33:16,7.4,-1.0,1012.2,1015.2,16.4,6.9,0.05,0.0,010000,50.0,51
766793,2021-01-27,10:33:16,3.9,-8.8,1006.7,1006.2,12.0,9.1,0.0,0.0,000000,73.1,286
760753,2021-01-27,10:33:16,2.9,-6.8,1004.9,1013.7,14.8,11.7,0.0,0.0,000000,49.9,85
766910,2021-01-27,10:33:16,12.4,8.9,1012.5,1014.6,9.6,14.7,0.0,0.0,000000,17.9,315
766127,2021-01-27,10:33:16,8.2,5.9,1013.8,1016.7,6.6,8.8,0.0,0.0,000000,83.7,357
764580,2021-01-27,10:33:16,9.5,6.4,1015.1,1015.5,13.3,5.6,0.0,0.0,000000,24.0,182
766920,2021-01-27,10:33:16,7.7,3.9,1020.3,1022.2,4.4,11.4,0.0,0.0,000000,63.9,341
762550,2021-01-27,10:33:16,11.3,-6.3,1031.6,1013.7,36.7,3.1,0.0,0.0,000000,47.6,244
763943,2021-01-27,10:33:16,6.5,-0.4,1010.4,1009.6,13.8,11.8,0.36,0.0,010000,57.6,341
765493,2021-01-27,10:33:16,11.9,7.8,1015.5,1012.7,9.7,15.1,0.0,0.0,000000,32.5,261
766011,2021-01-27,10:33:16,12.2,10.1,1021.1,1013.3,15.8,4.6,0.0,0.0,000000,69.2,351
766870,2021-01-27,10:33:16,5.2,1.5,873.5,1022.8,9.9,3.3,0.0,0.0,000000,12.7,203
766443,2021-01-27,10:33:16,6.0,1.8,1007.5,1010.6,9.9,26.8,0.0,0.0,000000,33.8,344
768056,2021-01-27,10:33:16,10.6,3.5,1015.6,1010.5,12.4,7.2,0.0,0.0,000000,16.6,355
766491,2021-01-27,10:33:16,8.3,2.9,1013.5,1004.5,12.9,8.7,0.0,0.0,000000,11.7,297
766340,2021-01-27,10:33:16,1.1,-5.9,787.8,1009.6,11.7,5.8,0.02,0.0,010000,50.0,128
762253,2021-01-27,10:33:16,1.1,-14.2,1008.9,1001.6,13.7,14.3,0.0,0.0,000000,42.4,254
763940,2021-01-27,10:33:16,7.1,-0.7,1008.8,1009.6,13.7,13.1,0.0,0.0,000000,87.1,214
765491,2021-01-27,10:33:16,4.1,1.1,1049.4,1034.9,10.8,5.9,0.0,0.0,000000,2.6,330
764593,2021-01-27,10:33:16,9.9,3.5,1006.6,1008.6,14.6,9.1,0.0,0.0,000000,37.7,308
763944,2021-01-27,10:33:16,10.1,6.6,1012.8,1012.8,10.1,7.0,0.0,0.0,000000,27.9,164
767410,2021-01-27,10:33:17,10.4,8.2,1013.9,1014.1,7.3,9.1,0.05,0.0,010000,86.7,2
767500,2021-01-27,10:33:17,13.5,9.5,1013.1,1014.7,11.4,13.5,0.09,0.0,010000,70.1,311
767502,2021-01-27,10:33:17,12.7,8.7,1012.0,1020.7,10.8,35.4,0.0,0.0,000000,54.4,194
767383,2021-01-27,10:33:17,13.2,11.3,1011.0,1014.8,11.6,16.5,0.0,0.0,000000,40.4,356
767493,2021-01-27,10:33:17,10.1,5.0,1008.1,1014.0,10.6,17.8,0.0,0.0,000000,78.9,3
766753,2021-01-27,10:33:17,0.4,-6.2,1006.1,1014.9,9.5,6.5,0.0,0.0,000000,44.0,253
766440,2021-01-27,10:33:17,10.5,5.6,1014.3,1017.0,11.3,14.2,0.01,0.0,010000,56.3,206
766443,2021-01-27,10:33:17,6.0,2.9,1007.7,1010.5,9.9,27.0,0.0,0.0,000000,33.8,344
763420,2021-01-27,10:33:17,5.3,-3.1,979.7,1016.4,20.1,6.3,0.01,0.0,010000,50.0,154
761510,2021-01-27,10:33:17,11.1,8.7,1007.2,1023.1,26.8,29.3,0.0,0.0,000000,2.7,78
